## Tue Dec 10 21:51:34 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
BDA40144.1	1527444.ucyna2_00679	0.0	1087.0	COG1032@1|root,COG1032@2|Bacteria,1G18M@1117|Cyanobacteria	1117|Cyanobacteria	C	Fe-S oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
BDA40145.1	1527444.ucyna2_00678	0.0	1113.0	COG1132@1|root,COG1132@2|Bacteria,1G185@1117|Cyanobacteria	1117|Cyanobacteria	V	ABC-type multidrug transport system ATPase and permease	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
BDA40146.1	1527444.ucyna2_00677	6.05e-292	796.0	COG4370@1|root,COG4370@2|Bacteria,1G0KE@1117|Cyanobacteria	1117|Cyanobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40147.1	1527444.ucyna2_00676	4.21e-305	831.0	COG0520@1|root,COG0520@2|Bacteria,1G15D@1117|Cyanobacteria	1117|Cyanobacteria	E	Belongs to the class-V pyridoxal-phosphate-dependent aminotransferase family	csd	-	2.8.1.7,4.4.1.16	ko:K11717	ko00450,ko01100,map00450,map01100	-	R03599,R11528	RC00961,RC01789,RC02313	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
BDA40148.1	1527444.ucyna2_00675	3.55e-315	859.0	COG0719@1|root,COG0719@2|Bacteria,1G0K0@1117|Cyanobacteria	1117|Cyanobacteria	O	ABC-type transport system involved in Fe-S cluster assembly, permease component	sufD	-	-	ko:K07033,ko:K09015	-	-	-	-	ko00000	-	-	-	UPF0051
BDA40149.1	1527444.ucyna2_00674	1.44e-180	503.0	COG0396@1|root,COG0396@2|Bacteria,1G11H@1117|Cyanobacteria	1117|Cyanobacteria	O	FeS assembly ATPase SufC	sufC	-	-	ko:K09013	-	-	-	-	ko00000,ko02000	-	-	-	ABC_tran
BDA40150.1	1527444.ucyna2_00673	0.0	952.0	COG0719@1|root,COG0719@2|Bacteria,1G0TH@1117|Cyanobacteria	1117|Cyanobacteria	O	ABC-type transport system involved in Fe-S cluster assembly, permease component	sufB	-	-	ko:K09014	-	-	-	-	ko00000	-	-	-	UPF0051
BDA40152.1	1527444.ucyna2_00671	0.0	1825.0	COG0653@1|root,COG0653@2|Bacteria,1G1B4@1117|Cyanobacteria	1117|Cyanobacteria	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0006810,GO:0008104,GO:0008144,GO:0008150,GO:0008320,GO:0008565,GO:0015031,GO:0015399,GO:0015405,GO:0015440,GO:0015450,GO:0015462,GO:0015833,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033036,GO:0033220,GO:0035639,GO:0036094,GO:0042623,GO:0042626,GO:0042886,GO:0042887,GO:0043167,GO:0043168,GO:0043492,GO:0045184,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1904680	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	SecA_DEAD,SecA_PP_bind,SecA_SW
BDA40153.1	1527444.ucyna2_00669	0.0	1107.0	COG0143@1|root,COG0143@2|Bacteria,1G1RR@1117|Cyanobacteria	1117|Cyanobacteria	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	GO:0003674,GO:0003824,GO:0004812,GO:0004825,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006431,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g
BDA40154.1	1527444.ucyna2_00668	7.44e-159	445.0	COG1432@1|root,COG1432@2|Bacteria,1G01P@1117|Cyanobacteria	1117|Cyanobacteria	S	COGs COG1432 conserved	-	-	-	-	-	-	-	-	-	-	-	-	NYN
BDA40155.1	1527444.ucyna2_00667	2.04e-273	749.0	COG3117@1|root,COG3117@2|Bacteria,1G0PJ@1117|Cyanobacteria	1117|Cyanobacteria	S	InterPro IPR010664	-	-	-	-	-	-	-	-	-	-	-	-	LptC
BDA40156.1	1527444.ucyna2_00666	7.44e-279	761.0	COG0399@1|root,COG0399@2|Bacteria,1G0IM@1117|Cyanobacteria	1117|Cyanobacteria	E	Belongs to the DegT DnrJ EryC1 family	degT	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
BDA40157.1	1527444.ucyna2_00665	0.0	1373.0	COG0365@1|root,COG0365@2|Bacteria,1G0E7@1117|Cyanobacteria	1117|Cyanobacteria	H	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA	acsA	-	6.2.1.1	ko:K01895	ko00010,ko00620,ko00640,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00620,map00640,map00680,map00720,map01100,map01110,map01120,map01130,map01200	M00357	R00235,R00236,R00316,R00926,R01354	RC00004,RC00012,RC00043,RC00070,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	ACAS_N,AMP-binding,AMP-binding_C
BDA40158.1	1527444.ucyna2_00664	7.05e-171	478.0	COG0805@1|root,COG0805@2|Bacteria,1FZZ8@1117|Cyanobacteria	1117|Cyanobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes	tatC	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009977,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0022804,GO:0022857,GO:0022884,GO:0032991,GO:0033036,GO:0033281,GO:0034613,GO:0042886,GO:0042887,GO:0043953,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0098796,GO:0098797,GO:1904680	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC
BDA40161.1	1527444.ucyna2_00661	3.02e-67	205.0	COG1950@1|root,COG1950@2|Bacteria,1G835@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Membrane protein of	-	-	-	ko:K08972	-	-	-	-	ko00000	-	-	-	Phage_holin_4_2
BDA40162.1	1527444.ucyna2_00660	0.0	1045.0	COG1538@1|root,COG1538@2|Bacteria,1G0B8@1117|Cyanobacteria	1117|Cyanobacteria	MU	outer membrane efflux protein	-	-	-	ko:K03287	-	-	-	-	ko00000	1.B.17	-	-	OEP
BDA40163.1	1527444.ucyna2_00659	9.69e-66	200.0	COG0234@1|root,COG0234@2|Bacteria,1G6J1@1117|Cyanobacteria	1117|Cyanobacteria	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	groS	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	Cpn10
BDA40164.1	1527444.ucyna2_00658	0.0	1029.0	COG0459@1|root,COG0459@2|Bacteria,1G2RM@1117|Cyanobacteria	1117|Cyanobacteria	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groEL1	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
BDA40165.1	1527444.ucyna2_00657	0.0	1020.0	COG0467@1|root,COG0467@2|Bacteria,1G0KY@1117|Cyanobacteria	1117|Cyanobacteria	F	Core component of the KaiABC clock protein complex, which constitutes the main circadian regulator in cyanobacteria. Binds to DNA. The KaiABC complex may act as a promoter-nonspecific transcription regulator that represses transcription, possibly by acting on the state of chromosome compaction	kaiC	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007623,GO:0008150,GO:0008152,GO:0009605,GO:0009649,GO:0009966,GO:0009987,GO:0010646,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0019538,GO:0023051,GO:0036211,GO:0042752,GO:0042754,GO:0042802,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0046777,GO:0048511,GO:0048519,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0065007,GO:0070297,GO:0071704,GO:1901564,GO:1902531	-	ko:K08482	-	-	-	-	ko00000	-	-	-	ATPase
BDA40166.1	1527444.ucyna2_00656	1.55e-104	302.0	COG1386@1|root,COG1386@2|Bacteria,1G5XJ@1117|Cyanobacteria	1117|Cyanobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
BDA40167.1	1527444.ucyna2_00655	1.39e-72	218.0	2CURR@1|root,32SVX@2|Bacteria,1G7YW@1117|Cyanobacteria	1117|Cyanobacteria	S	Protein of unknown function (DUF760)	-	-	-	-	-	-	-	-	-	-	-	-	DUF760
BDA40169.1	1527444.ucyna2_00653	6.56e-292	800.0	28IB5@1|root,2Z8DN@2|Bacteria,1G0PF@1117|Cyanobacteria	1117|Cyanobacteria	U	Involved in light-induced Na( )-dependent proton extrusion. Also seems to be involved in CO(2) transport	pcxA	-	-	-	-	-	-	-	-	-	-	-	CemA
BDA40170.1	1527444.ucyna2_01023	0.0	945.0	COG0572@1|root,COG0572@2|Bacteria,1GQG3@1117|Cyanobacteria	1117|Cyanobacteria	F	uridine kinase	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40171.1	1527444.ucyna2_01024	2e-32	112.0	COG0828@1|root,COG0828@2|Bacteria,1G92D@1117|Cyanobacteria	1117|Cyanobacteria	J	Belongs to the bacterial ribosomal protein bS21 family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:1990904	-	ko:K02970	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S21
BDA40172.1	1527444.ucyna2_01025	0.0	1400.0	COG0484@1|root,COG0484@2|Bacteria,1G0EG@1117|Cyanobacteria	1117|Cyanobacteria	O	DnaJ domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4101,DnaJ
BDA40173.1	1527444.ucyna2_01026	7.94e-249	682.0	COG1071@1|root,COG1071@2|Bacteria,1G00Z@1117|Cyanobacteria	1117|Cyanobacteria	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	pdhA	-	1.2.4.1	ko:K00161	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04922,ko05230,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200,map04066,map04922,map05230	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	E1_dh
BDA40174.1	1527444.ucyna2_01027	2.9e-117	336.0	295TB@1|root,2ZT4I@2|Bacteria,1G5TA@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Protein of function (DUF2518)	ycf51	-	-	-	-	-	-	-	-	-	-	-	DUF2518
BDA40175.1	1527444.ucyna2_01028	1.51e-140	397.0	COG2082@1|root,COG2082@2|Bacteria,1G51A@1117|Cyanobacteria	1117|Cyanobacteria	H	Precorrin-8x methylmutase	cobH	-	5.4.99.60,5.4.99.61	ko:K06042	ko00860,ko01100,map00860,map01100	-	R05177,R05814	RC01292,RC01980	ko00000,ko00001,ko01000	-	-	-	CbiC
BDA40176.1	1527444.ucyna2_01029	2.7e-297	811.0	COG2241@1|root,COG2242@1|root,COG2241@2|Bacteria,COG2242@2|Bacteria,1G06G@1117|Cyanobacteria	1117|Cyanobacteria	H	Precorrin-6y C5,15-methyltransferase (Decarboxylating), CbiE subunit	cobL	-	2.1.1.132	ko:K00595	ko00860,ko01100,map00860,map01100	-	R05149	RC00003,RC01279	ko00000,ko00001,ko01000	-	-	-	MTS,Methyltransf_4,TP_methylase
BDA40177.1	1527444.ucyna2_01030	1.14e-124	355.0	COG0529@1|root,COG0529@2|Bacteria,1G21C@1117|Cyanobacteria	1117|Cyanobacteria	F	Catalyzes the synthesis of activated sulfate	cysC	-	2.7.1.25	ko:K00860	ko00230,ko00920,ko01100,ko01120,map00230,map00920,map01100,map01120	M00176	R00509,R04928	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	APS_kinase
BDA40178.1	1527444.ucyna2_01031	8.72e-124	354.0	COG1842@1|root,COG1842@2|Bacteria,1GBKG@1117|Cyanobacteria	1117|Cyanobacteria	KT	Phage shock protein A	im30	-	-	ko:K03969	-	-	-	-	ko00000	-	-	-	PspA_IM30
BDA40179.1	1527444.ucyna2_01032	4.44e-160	449.0	COG1045@1|root,COG1045@2|Bacteria,1G0WM@1117|Cyanobacteria	1117|Cyanobacteria	E	Serine acetyltransferase	cysE	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006534,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008374,GO:0008652,GO:0009001,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016407,GO:0016412,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0019344,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep
BDA40180.1	1527444.ucyna2_01033	1.72e-134	381.0	COG0681@1|root,COG0681@2|Bacteria,1G519@1117|Cyanobacteria	1117|Cyanobacteria	U	Belongs to the peptidase S26 family	lepB	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24,Peptidase_S26
BDA40181.1	1527444.ucyna2_01034	0.0	1058.0	COG0815@1|root,COG0815@2|Bacteria,1G15K@1117|Cyanobacteria	1117|Cyanobacteria	M	Transfers the fatty acyl group on membrane lipoproteins	lnt	-	-	ko:K03820	-	-	-	-	ko00000,ko01000	-	GT2	-	CN_hydrolase
BDA40182.1	1527444.ucyna2_01035	1.4e-97	286.0	2CXH9@1|root,32T20@2|Bacteria,1G833@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40183.1	1527444.ucyna2_01036	3.12e-180	503.0	28QDR@1|root,2ZCW3@2|Bacteria,1G56X@1117|Cyanobacteria	1117|Cyanobacteria	S	Protein of unknown function (DUF2993)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2993
BDA40184.1	1527444.ucyna2_01037	7.02e-73	218.0	2AH3C@1|root,317CS@2|Bacteria,1G6IY@1117|Cyanobacteria	1117|Cyanobacteria	S	Domain of unknown function (DUF3067)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3067
BDA40185.1	1527444.ucyna2_01038	9.2e-317	864.0	COG0770@1|root,COG0770@2|Bacteria,1G1G4@1117|Cyanobacteria	1117|Cyanobacteria	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein	murF	-	6.3.2.10	ko:K01929	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502	-	R04573,R04617	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
BDA40186.1	1527444.ucyna2_01039	0.0	986.0	COG0769@1|root,COG0769@2|Bacteria,1G0HH@1117|Cyanobacteria	1117|Cyanobacteria	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	-	6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550	-	R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
BDA40187.1	1527444.ucyna2_01040	1.3e-52	164.0	COG1146@1|root,COG1146@2|Bacteria,1G7Q8@1117|Cyanobacteria	1117|Cyanobacteria	C	4Fe-4S ferredoxin, iron-sulfur binding	-	-	-	-	-	-	-	-	-	-	-	-	Fer4,Fer4_2,Fer4_7
BDA40188.1	1527444.ucyna2_01041	2.41e-260	715.0	2CC95@1|root,2Z8VE@2|Bacteria,1G2FQ@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40189.1	1527444.ucyna2_01042	1.47e-210	581.0	COG1348@1|root,COG1348@2|Bacteria,1G0G7@1117|Cyanobacteria	1117|Cyanobacteria	P	Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The L component serves as a unique electron donor to the NB-component of the complex, and binds Mg-ATP	chlL	-	1.3.7.7	ko:K04037	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R06282	RC01008	ko00000,ko00001,ko01000	-	-	iJN678.chlL	Fer4_NifH
BDA40190.1	1527444.ucyna2_01043	0.0	952.0	COG2710@1|root,COG2710@2|Bacteria,1G178@1117|Cyanobacteria	1117|Cyanobacteria	F	Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The NB-protein (ChlN-ChlB) is the catalytic component of the complex	chlN	-	1.3.7.7	ko:K04038	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R06282	RC01008	ko00000,ko00001,ko01000	-	-	-	Oxidored_nitro
BDA40191.1	1527444.ucyna2_01044	7.88e-54	168.0	COG0633@1|root,COG0633@2|Bacteria,1G7W4@1117|Cyanobacteria	1117|Cyanobacteria	C	PFAM 2Fe-2S iron-sulfur cluster binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer2
BDA40192.1	1527444.ucyna2_01045	0.0	986.0	COG1492@1|root,COG1492@2|Bacteria,1G0J7@1117|Cyanobacteria	1117|Cyanobacteria	H	Catalyzes amidations at positions B, D, E, and G on adenosylcobyrinic A,C-diamide. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation	cobQ	-	6.3.5.10	ko:K02232	ko00860,ko01100,map00860,map01100	M00122	R05225	RC00010,RC01302	ko00000,ko00001,ko00002,ko01000	-	-	iJN678.cbiP	AAA_26,CbiA,GATase_3
BDA40193.1	1527444.ucyna2_01046	7.15e-75	224.0	2DFFQ@1|root,32U5E@2|Bacteria,1G7PU@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40194.1	1527444.ucyna2_01047	2.1e-103	298.0	COG1225@1|root,COG1225@2|Bacteria,1G55Y@1117|Cyanobacteria	1117|Cyanobacteria	O	alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	-	-	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
BDA40195.1	1527444.ucyna2_01048	7.17e-39	129.0	COG0267@1|root,COG0267@2|Bacteria,1G96P@1117|Cyanobacteria	1117|Cyanobacteria	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
BDA40196.1	1527444.ucyna2_01049	2.16e-43	141.0	COG0238@1|root,COG0238@2|Bacteria,1G7NE@1117|Cyanobacteria	1117|Cyanobacteria	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
BDA40197.1	1527444.ucyna2_01050	0.0	1320.0	COG0557@1|root,COG0557@2|Bacteria,1G12H@1117|Cyanobacteria	1117|Cyanobacteria	K	TIGRFAM VacB and RNase II family 3'-5' exoribonucleases	rnb	GO:0000175,GO:0000178,GO:0000932,GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004532,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009056,GO:0009057,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0019439,GO:0022613,GO:0032991,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0035770,GO:0036464,GO:0042254,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1902494,GO:1905354,GO:1990904	3.1.13.1	ko:K01147	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	RNB
BDA40198.1	1527444.ucyna2_01051	1.21e-213	590.0	COG0018@1|root,COG0018@2|Bacteria,1G5JG@1117|Cyanobacteria	1117|Cyanobacteria	J	DALR anticodon binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Arg_tRNA_synt_N,DALR_1
BDA40199.1	391612.CY0110_27540	1.76e-14	66.6	2EJ9I@1|root,33D0Q@2|Bacteria,1GAHE@1117|Cyanobacteria,3KJ0M@43988|Cyanothece	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA40200.1	1527444.ucyna2_01053	2.24e-101	294.0	COG0757@1|root,COG0757@2|Bacteria,1G5X4@1117|Cyanobacteria	1117|Cyanobacteria	E	Catalyzes a trans-dehydration via an enolate intermediate	aroQ	-	4.2.1.10	ko:K03786	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03084	RC00848	ko00000,ko00001,ko00002,ko01000	-	-	-	DHquinase_II
